"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q9VC18",0.677337048443508,18.1282760796353,12.5358146896418,6.41290643339207e-08,7.36022869640016e-05,8.79766996029268
"Q9VFZ4",0.639562902078255,16.4804537361971,11.7295258897874,1.28270593296848e-07,7.36022869640016e-05,8.13997240662761
"Q9VLC5",0.533100280623366,21.6850374737522,11.5423534758884,1.51556621712871e-07,7.36022869640016e-05,7.98031180668832
"Q9W370",0.583547445019455,18.3204812365226,11.0503590812335,2.37638188041011e-07,7.36022869640016e-05,7.54730035785959
"P21187",0.580871936934624,18.8453311878769,10.9596927200247,2.58653134710081e-07,7.36022869640016e-05,7.46532714450581
"Q9VHR8",0.52279870593258,20.3322073283353,10.3504731129904,4.64353462302016e-07,0.000107534837527998,6.89605297738134
"Q9VXQ0",0.647839252227998,14.9702186953671,10.2442098389243,5.15754616441238e-07,0.000107534837527998,6.79335041330216
"Q9VQE0",0.57893034694257,17.2771467791299,9.86366019150861,7.56791136172248e-07,0.000121683930303126,6.41685761403111
"Q9VIE8",0.540427659600912,24.8202962323816,9.8443821825572,7.7188179708175e-07,0.000121683930303126,6.39741550142497
"Q9VA42",-0.52730769138142,20.44637604246,-9.66945700171383,9.24663491143739e-07,0.000121683930303126,6.2193320291937
"Q9VZF6",0.627736242643975,15.0380570115786,9.65212435789203,9.41493759730285e-07,0.000121683930303126,6.20152122060554
"Q9VNB9",0.73428633524464,18.8272865429815,9.64513290166304,9.48375955599906e-07,0.000121683930303126,6.19432838388546
"A1Z803",0.502810500204976,18.7241072580702,9.3713560948397,1.26564090849273e-06,0.00013531868777229,5.90877301542234
"P17336",0.564301229115877,20.6951623777099,9.06949525510898,1.75350486366235e-06,0.000152907192134089,5.5849047173021
"Q9VNW6",0.682036784364254,21.4617941625739,9.06694604753996,1.75840295613806e-06,0.000152907192134089,5.58212837684654
"O97125",0.537872792050312,18.4053353355981,9.02883369825891,1.83341956995311e-06,0.000152907192134089,5.54053660495726
"P41093",0.623397237729094,18.8355796054782,8.41078581327548,3.68182532982811e-06,0.000262033738850516,4.84356328630111
"Q9W253",0.502318549677815,15.1068541662566,8.20979292233125,4.65759978744158e-06,0.000307174212139967,4.60743906394774
"Q9VNE9",0.66223218560279,18.7720088912541,8.15454294939241,4.97224444111458e-06,0.000307174212139967,4.54168872791254
"Q9VC06",0.651655167867565,16.2787785075986,7.95875439278526,6.28507209612377e-06,0.000361500008839119,4.30570937748347
"Q9VXP3",0.67286212914663,14.5222380106146,7.79047583955936,7.71317878915503e-06,0.000428852740677019,4.09911017736994
"Q9I7Q5",-0.572597641264363,20.6732751306916,-7.56741068720755,1.01683025337711e-05,0.000530022769572818,3.81974420985569
"P45437",0.521029435087762,15.9949204609525,7.39683448263058,1.26099019941861e-05,0.000590048467441377,3.60179250178903
"Q9W3J5",0.557991313558908,16.0139677528003,6.31074640510996,5.39941744194715e-05,0.00163749605330324,2.12173280054298
"Q9VR79",0.527422574355459,20.2302829306034,6.14930813905591,6.79086170045808e-05,0.00195295815799381,1.88756201888024
"P50887",0.608644887749229,17.6568887674278,6.06790248813779,7.63345106495725e-05,0.00208731088136864,1.76805031033484
"Q9VCX3",0.740206365909239,12.9401757315591,6.04554873512094,7.88384983153409e-05,0.00212100992241917,1.73506431888563
"Q9VV36",-0.523209203391218,23.1979127313407,-5.73455269127842,0.000124414097716358,0.00261675408407217,1.26859224384829
"Q7JXZ2",0.519931583660593,17.4579788873117,5.72869618070961,0.000125503793001063,0.00261675408407217,1.25967243095629
"P10676",-0.655514005724665,19.9128512890527,-5.67880684571527,0.000135208430383291,0.00271720074553409,1.18348491387541
"Q9W3E2",-0.634307082032201,17.7112104076546,-5.66294678460955,0.00013845824665798,0.00274938518363703,1.15918839623462
"A1ZA22",0.590691853952409,13.4734284669821,5.54209452491998,0.000166120825646045,0.00314874474065458,0.972845948697322
"Q9VAY9",0.539726643299582,14.5035220179372,5.4957162301816,0.000178245816355016,0.00327114194813987,0.900770242568008
"P19334",-0.76460943930176,15.4010045728876,-5.29389441302987,0.000243052469565174,0.00389818768494913,0.583492113204746
"Q8MSI2",-0.582327975782238,24.1442451584085,-5.18645047309419,0.000287358272081104,0.00431814052100254,0.412192121308197
"O16797",0.700026653213751,16.6512775871783,4.85200260092471,0.000489029437040668,0.00652560880787068,-0.131431150790043
"Q9VV31",-0.914129140048026,15.9080548630959,-4.55990758257485,0.000788040750712005,0.0087630131479175,-0.618586397278158
"Q9VED8",0.562512169993475,16.2654653689014,4.48419676975233,0.000893473313167278,0.00967736030105858,-0.74663547791143
"Q9VF23",0.718199960919366,15.353932661404,3.90999858463462,0.0023713799518089,0.0177284800201529,-1.73867289699003
"Q9W1R0",0.50981938320759,13.9417218624182,3.77253738693149,0.00301275971248471,0.0205113600017326,-1.98074786027892
"Q8MSS7",0.554892322146086,14.0723467041167,3.39734151229441,0.00584361283549628,0.0322753185748602,-2.64714311734915
