"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"P06002",-1.09562743848828,17.0500392303794,-19.1029918221836,2.35608277208355e-09,3.92994606383536e-06,11.4154360429226
"Q9VU68",-0.591940801372402,19.3781374414581,-13.1656116270466,9.32929525496567e-08,7.47141687033121e-05,8.3783028460908
"Q9V4E7",-1.39747885563374,15.6676851137624,-12.6802042091633,1.3437800126495e-07,7.47141687033121e-05,8.0508611436812
"Q9V3B6",0.59491775719539,13.0781141518043,10.8767074978829,5.86527534680223e-07,0.000244581981961653,6.69087466859314
"Q9W2N0",-0.532885038647706,16.2840950068443,-10.2339790503294,1.04381863128525e-06,0.000348217895396758,6.14433505930629
"Q7JUS9",-0.61523525275328,20.5856564155254,-8.22742664944555,7.82321568476586e-06,0.00163114047027368,4.18376483442709
"Q0E8E8",-0.567182386897631,21.7396571202544,-7.99142911432531,1.01615587995436e-05,0.00182760348327754,3.92443576470728
"A0A0B7P9G0",-0.564586413906392,14.7571622353989,-7.43510315960306,1.92705086575501e-05,0.00267860070339946,3.28615185752977
"Q9VAJ9",-0.504196945167962,17.8432400985038,-6.7090563857458,4.6857834875492e-05,0.00521059123815471,2.39262991104534
"P05031",-0.600737922214011,13.5768487065002,-4.63287793479278,0.000871009890297382,0.0216842462241199,-0.578989039567696
"Q0KIE7",-0.54881745799122,14.1606864529342,-4.59591966800843,0.000922574149545328,0.0226302011976707,-0.637584582805661
"Q95RQ8",-0.789408978528503,14.4166742815928,-4.36069014044902,0.00133635483753766,0.027984948304026,-1.01483473939203
"Q9VRL2",0.674815382454266,11.9387280694548,4.04093830660072,0.00223813817801541,0.0348898549619599,-1.53881739051137
