"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q9VU68",-0.591940801372388,19.3199390217204,-13.8006601560485,4.71967370250255e-10,7.87241573577426e-07,13.1624899446088
"Q9W2N0",-0.532885038647699,16.1920856092483,-11.5678359390333,5.63776109378953e-09,4.70189275222047e-06,10.9021876466282
"Q9V4E7",-1.39747885563372,15.4662884541501,-10.110403530359,3.54170870250794e-08,1.64344991989234e-05,9.17145392701575
"P06002",-1.09562743848827,16.998277330311,-9.91156674374868,4.62237673964801e-08,1.64344991989234e-05,8.91737678532752
"Q7JUS9",-0.615235252753276,20.4511940936475,-9.86444096219248,4.9264086327708e-08,1.64344991989234e-05,8.85648776569812
"Q0E8E8",-0.567182386897613,21.6435114708839,-8.91096407856596,1.88031216312165e-07,5.22726781347818e-05,7.56699829896332
"Q9VZX9",-0.389388586252263,18.447175315933,-8.68555715669192,2.61912426597183e-07,6.24099896520144e-05,7.2454651632547
"Q9V3B6",0.594917757195397,13.2564357029021,7.9119752116261,8.55263678469515e-07,0.000178322476960894,6.09046641082383
"Q9V3I2",-0.372013471393485,17.4902440967385,-7.25285673120261,2.48759155149191e-06,0.000421009782442855,5.0406855666159
"Q9VAJ9",-0.504196945167951,17.6372822657718,-7.24411308122851,2.52403946308666e-06,0.000421009782442855,5.02634102569565
"Q7JYH3",-0.427682607422856,19.2372275614119,-6.77411089849788,5.60046469168252e-06,0.000849234100520586,4.23890050956264
"P00408",-0.259519201016023,21.3517732865233,-6.49551362767305,9.11069844064701e-06,0.0012092090163331,3.75690418647634
"A1ZA23",0.273860138818975,18.4028599097049,6.47636223010087,9.4242908946824e-06,0.0012092090163331,3.72335417934918
"Q9VLB7",-0.352529471628401,21.0974381148568,-6.38795573320761,1.10249553738803e-05,0.00123715257787274,3.56778834901732
"Q9U4G1",-0.316481859564707,19.3441652066891,-6.38285934118951,1.11254728225966e-05,0.00123715257787274,3.55878573874203
"M9PF16",-0.249030319273761,21.1898707963483,-6.31319389127547,1.2599536425971e-05,0.00126146837664023,3.43534588638106
"O62619",-0.304984832282464,22.2214410786259,-6.30191640181581,1.28566920880598e-05,0.00126146837664023,3.41529717591137
"Q9VM10",-0.390897980526891,17.0723440637747,-6.17448679274891,1.61735898756435e-05,0.00148128846846107,3.18748047343457
"O76902",-0.404527458849039,17.288267739966,-6.1453440022518,1.70505558425947e-05,0.00148128846846107,3.13505088810115
"Q94523",-0.358106457042471,20.3731997672175,-6.12284981639826,1.77612526194373e-05,0.00148128846846107,3.0944992317681
"P07486",-0.299764717430833,22.1633684776058,-6.03429927000083,2.08728747475836e-05,0.00162626793929287,2.93416107893117
"Q23970",0.394229104390512,21.465804897103,5.99776055786267,2.23175873925698e-05,0.00162626793929287,2.8676753436531
"Q9VGZ3",0.462751159582549,16.8586771197275,5.99515373572519,2.24245579159089e-05,0.00162626793929287,2.86292474496365
"A0A0B7P9G0",-0.56458641390639,14.5981682735193,-5.96368674243354,2.37587140922222e-05,0.00165123062940944,2.80550437284373
"P46415",-0.335787446928958,18.0502238290307,-5.93485654241328,2.50536103051002e-05,0.00167157687955629,2.75277291621031
"O01666",-0.259321278331278,22.7350079212325,-5.86045708680589,2.87457578198898e-05,0.00175779721601612,2.61615447383291
"Q9VFN7",0.245366652361351,18.6270162802085,5.8375334713519,2.9994052334171e-05,0.00175779721601612,2.57390438305447
"P54185",0.471733552013713,17.4363329066498,5.83429711026131,3.01747735922697e-05,0.00175779721601612,2.56793361655074
"Q7JYX5",-0.42958863833362,14.9157334791088,-5.82744364995193,3.0561222580616e-05,0.00175779721601612,2.55528485602936
"Q9VXK7",-0.252140491751963,18.0609063101866,-5.72020886053445,3.73254480930409e-05,0.00196808309357377,2.35652692228332
"Q9Y119",0.350324851988908,17.7137644715383,5.71442940291569,3.77315030241876e-05,0.00196808309357377,2.34576993327643
"A1ZB70",0.304659313508719,16.1040253476183,5.71406880137866,3.77569898047725e-05,0.00196808309357377,2.34509861413987
"Q9W2L6",-0.350052570769499,20.9057171962929,-5.69695403783575,3.89874258821139e-05,0.00197063716276867,2.31321626799783
